id:ID	val:string	label:LABEL	weight:int
227	2310	RID	2
228	2320	RID	1
229	2330	RID	1
230	2340	RID	8
231	2350	RID	2
232	2360	RID	1
233	2370	RID	1
234	2380	RID	3
235	2390	RID	5
236	2400	RID	1
237	2410	RID	1
238	2420	RID	4
239	2430	RID	3
240	2440	RID	9
241	2450	RID	1
242	2460	RID	1
243	2470	RID	1
244	2480	RID	1
245	2490	RID	1
246	2500	RID	1
247	2510	RID	1
248	2520	RID	1
249	2530	RID	1
250	2540	RID	4
251	2550	RID	1
252	2560	RID	1
253	2570	RID	5
254	2580	RID	2
255	2590	RID	6
256	2600	RID	1
257	2610	RID	1
258	2620	RID	1
259	2630	RID	1
260	2640	RID	1
261	2650	RID	8
262	2660	RID	1
263	2670	RID	6
264	2680	RID	1
265	2690	RID	1
266	2700	RID	3
267	2710	RID	6
268	2720	RID	2
269	2730	RID	7
270	2740	RID	11
271	2760	RID	1
272	2770	RID	1
273	2780	RID	1
274	2790	RID	7
275	2800	RID	1
276	2810	RID	1
277	2820	RID	1
278	2830	RID	1
279	2840	RID	2
280	2850	RID	1
281	2860	RID	2
282	2870	RID	1
283	2880	RID	8
284	2890	RID	1
285	2900	RID	1
286	2910	RID	1
287	2920	RID	2
288	2930	RID	2
289	2940	RID	5
290	2960	RID	1
291	2970	RID	1
292	2980	RID	1
293	2990	RID	2
294	3010	RID	1
295	3020	RID	5
296	3030	RID	28
297	3040	RID	3
298	3050	RID	1
299	3060	RID	2
300	3070	RID	2
301	3080	RID	1
302	3090	RID	1
303	3100	RID	3
304	3110	RID	1
305	3120	RID	12
306	3130	RID	1
307	3140	RID	8
308	3150	RID	2
309	3160	RID	10
310	3170	RID	1
311	3180	RID	1
312	3190	RID	1
313	3200	RID	1
314	3210	RID	1
315	3220	RID	1
316	3230	RID	2
317	3240	RID	2
318	3250	RID	1
319	3260	RID	1
320	3270	RID	1
321	3280	RID	1
322	3290	RID	1
323	3300	RID	1
324	3310	RID	3
325	3320	RID	2
326	3330	RID	2
327	3340	RID	1
328	3350	RID	7
329	3360	RID	5
330	3370	RID	1
331	3380	RID	1
332	3390	RID	2
333	3400	RID	1
334	3410	RID	4
335	3420	RID	1
336	3430	RID	6
337	3440	RID	1
338	3450	RID	5
339	3470	RID	1
340	3480	RID	1
341	3490	RID	1
342	3500	RID	1
343	3510	RID	1
344	3520	RID	2
345	3530	RID	1
346	3540	RID	10
347	3550	RID	1
348	3560	RID	1
349	3570	RID	1
350	3580	RID	1
351	3590	RID	3
352	3600	RID	1
353	3610	RID	6
354	3620	RID	1
355	3630	RID	1
356	3640	RID	1
357	3650	RID	4
358	3660	RID	5
359	3670	RID	2
360	3680	RID	1
361	3690	RID	1
362	3700	RID	3
363	3710	RID	1
364	3720	RID	5
365	3730	RID	1
366	3740	RID	5
367	3750	RID	2
368	3760	RID	1
369	3770	RID	1
370	3780	RID	1
371	3790	RID	1
372	3800	RID	1
373	3810	RID	1
374	3820	RID	1
375	3830	RID	2
376	3840	RID	1
377	3850	RID	1
378	3860	RID	1
379	3870	RID	1
380	3880	RID	2
381	3890	RID	1
382	3900	RID	1
383	3910	RID	1
384	3920	RID	1
385	3930	RID	1
386	3940	RID	1
387	3950	RID	1
388	3960	RID	8
389	3970	RID	3
390	3980	RID	1
391	3990	RID	4
392	4000	RID	1
393	4010	RID	1
394	4020	RID	1
395	4030	RID	1
396	4040	RID	1
397	4050	RID	1
398	4060	RID	1
399	4070	RID	2
400	4080	RID	1
401	4090	RID	1
402	4100	RID	1
403	4110	RID	1
404	4120	RID	10
405	4130	RID	2
406	4140	RID	1
407	4150	RID	3
408	4160	RID	1
409	4170	RID	6
410	4180	RID	2
411	4190	RID	1
412	4200	RID	2
413	4210	RID	5
414	4220	RID	1
415	4230	RID	1
416	4240	RID	2
417	4250	RID	1
418	4260	RID	2
419	4270	RID	1
420	4280	RID	1
421	4290	RID	5
422	4300	RID	1
423	4310	RID	1
424	4320	RID	2
425	4330	RID	2
426	4340	RID	1
427	4350	RID	5
428	4360	RID	2
429	4370	RID	1
430	4380	RID	1
431	4390	RID	1
432	4400	RID	1
433	4410	RID	10
434	4420	RID	1
435	4430	RID	1
436	4440	RID	1
437	4450	RID	1
438	4460	RID	1
439	4470	RID	1
440	4480	RID	4
441	4490	RID	1
442	4500	RID	1
443	4510	RID	2
444	4520	RID	1
445	4530	RID	1
446	4540	RID	2
447	4550	RID	1
448	4560	RID	1
449	4570	RID	3
450	4580	RID	21
451	4590	RID	1
452	4600	RID	1
453	4610	RID	5
454	4620	RID	1
455	4630	RID	1
456	4640	RID	1
457	4650	RID	1
458	4660	RID	1
459	4670	RID	1
460	4680	RID	1
461	4690	RID	1
462	4700	RID	1
463	4710	RID	1
464	4720	RID	1
465	4730	RID	1
466	4740	RID	1
467	4750	RID	1
468	4760	RID	1
469	4770	RID	2
470	4780	RID	10
471	4790	RID	1
472	4800	RID	1
473	4810	RID	4
474	4820	RID	1
475	4830	RID	1
476	4840	RID	2
477	4850	RID	1
478	4860	RID	1
479	4870	RID	9
480	4880	RID	1
481	4890	RID	1
482	4900	RID	1
483	4910	RID	2
484	4920	RID	3
485	4930	RID	4
486	4940	RID	1
487	4950	RID	1
488	4960	RID	1
489	4970	RID	10
490	4980	RID	1
491	4990	RID	1
492	5000	RID	21
493	5030	RID	1
494	5040	RID	1
495	5050	RID	1
496	5060	RID	1
497	5070	RID	2
498	5080	RID	4
499	5090	RID	2
500	5100	RID	4
501	5110	RID	1
502	5120	RID	2
503	5130	RID	3
504	5140	RID	1
505	5150	RID	6
506	5160	RID	1
507	5170	RID	2
508	5180	RID	1
509	5190	RID	1
510	5200	RID	2
511	5210	RID	1
512	5220	RID	1
513	5230	RID	1
514	5240	RID	1
515	5250	RID	2
516	5260	RID	1
517	5270	RID	7
518	5280	RID	1
519	5290	RID	1
520	5300	RID	1
521	5310	RID	1
522	5320	RID	7
523	5330	RID	1
524	5340	RID	1
525	5350	RID	1
526	5360	RID	1
527	5370	RID	2
528	5380	RID	1
529	5390	RID	2
530	5400	RID	1
531	5410	RID	3
532	5420	RID	1
533	5430	RID	2
534	5440	RID	12
535	5450	RID	3
536	5460	RID	1
537	5470	RID	14
538	5480	RID	1
539	5490	RID	1
540	5500	RID	1
541	5510	RID	2
542	5520	RID	2
543	5530	RID	1
544	5540	RID	6
545	5550	RID	5
546	5560	RID	2
547	5570	RID	1
548	5580	RID	2
549	5590	RID	1
550	5600	RID	2
551	5610	RID	1
552	5620	RID	2
553	5630	RID	2
554	5640	RID	3
555	5650	RID	3
556	5660	RID	1
557	5670	RID	1
558	5680	RID	3
559	5690	RID	1
560	5700	RID	1
561	5710	RID	5
562	5720	RID	1
563	5730	RID	1
564	5740	RID	4
565	5750	RID	1
566	5760	RID	2
567	5770	RID	7
568	5780	RID	6
569	5790	RID	2
570	5800	RID	1
571	5810	RID	4
572	5820	RID	1
573	5825	RID	1
574	5830	RID	2
575	5835	RID	1
576	5840	RID	1
577	5850	RID	2
578	5860	RID	1
579	5870	RID	2
580	5880	RID	1
581	5890	RID	1
582	5900	RID	1
583	5910	RID	1
584	5920	RID	4
585	5930	RID	1
586	5940	RID	7
587	5950	RID	4
588	5960	RID	3
589	5970	RID	3
590	5980	RID	2
591	5990	RID	6
592	6000	RID	1
593	6010	RID	1
594	6020	RID	1
595	6030	RID	1
596	6040	RID	1
597	6050	RID	1
598	6060	RID	1
599	6070	RID	1
600	6080	RID	1
601	6090	RID	2
602	6100	RID	1
603	6110	RID	11
604	6120	RID	3
605	6130	RID	1
606	6140	RID	44
607	6150	RID	5
608	6160	RID	2
609	6170	RID	1
610	6180	RID	18
611	6200	RID	2
612	6210	RID	2
613	6220	RID	2
614	6240	RID	2
615	6260	RID	2
616	6270	RID	1
617	6280	RID	1
618	6290	RID	3
619	6300	RID	4
620	6310	RID	1
621	6320	RID	1
622	6330	RID	1
623	6340	RID	3
624	6350	RID	1
625	6360	RID	3
626	6370	RID	6
627	6380	RID	1
628	6390	RID	1
629	6400	RID	1
630	6410	RID	23
631	6420	RID	28
632	6440	RID	4
633	6450	RID	1
634	6460	RID	1
635	6470	RID	2
636	6480	RID	1
637	6490	RID	9
638	6500	RID	1
639	6510	RID	1
640	6520	RID	1
641	6530	RID	1
642	6540	RID	2
643	6550	RID	9
644	6570	RID	2
645	6580	RID	2
646	6590	RID	7
647	6600	RID	1
648	6610	RID	5
649	6620	RID	1
650	6630	RID	1
651	6640	RID	1
652	6650	RID	1
653	6660	RID	2
654	6670	RID	4
655	6680	RID	1
656	6690	RID	1
657	6700	RID	2
658	6710	RID	8
659	6720	RID	1
660	6730	RID	2
661	6740	RID	4
662	6750	RID	1
663	6760	RID	2
664	6770	RID	1
665	6780	RID	1
666	6790	RID	1
667	6800	RID	1
668	6810	RID	10
669	6820	RID	1
670	6830	RID	1
671	6840	RID	1
672	6850	RID	1
673	6860	RID	2
674	6870	RID	1
675	6880	RID	1
676	6890	RID	1
677	6900	RID	8
678	6910	RID	4
679	6920	RID	1
680	6930	RID	1
681	6940	RID	1
682	6950	RID	6
683	6960	RID	1
684	6970	RID	4
685	6980	RID	1
686	6990	RID	2
687	7000	RID	1
688	7020	RID	11
689	7030	RID	2
690	7040	RID	1
691	7050	RID	5
692	7060	RID	1
693	7070	RID	1
694	7080	RID	2
695	7090	RID	1
696	7100	RID	5
697	7110	RID	30
698	7120	RID	6
699	7150	RID	1
700	7160	RID	1
701	7170	RID	1
702	7180	RID	1
703	7190	RID	2
704	7200	RID	1
705	7210	RID	3
706	7220	RID	4
707	7230	RID	1
708	7240	RID	1
709	7250	RID	1
710	7260	RID	1
711	7270	RID	1
712	7280	RID	1
713	7290	RID	1
714	7300	RID	1
715	7310	RID	1
716	7320	RID	1
717	7330	RID	1
718	7340	RID	1
719	7350	RID	1
720	7360	RID	7
721	7370	RID	7
722	7380	RID	1
723	7390	RID	2
724	7400	RID	1
725	7410	RID	2
726	7420	RID	1
727	7430	RID	2
728	7440	RID	2
729	7450	RID	1
730	7460	RID	1
731	7470	RID	1
732	7480	RID	1
733	7490	RID	3
734	7500	RID	1
735	7510	RID	19
736	7520	RID	6
737	7530	RID	1
738	7540	RID	1
739	7550	RID	1
740	7560	RID	3
741	7570	RID	5
742	7580	RID	4
743	7590	RID	1
744	7600	RID	1
745	7610	RID	2
746	7620	RID	1
747	7630	RID	2
748	7640	RID	1
749	7650	RID	1
750	7660	RID	2
751	7670	RID	1
752	7680	RID	1
753	7690	RID	1
754	7700	RID	2
755	7710	RID	1
756	7720	RID	2
757	7730	RID	1
758	7740	RID	1
759	7750	RID	1
760	7760	RID	1
761	7770	RID	1
762	7780	RID	1
763	7790	RID	3
764	7800	RID	1
765	7810	RID	7
766	7820	RID	7
767	7830	RID	2
768	7850	RID	1
769	7860	RID	2
770	7870	RID	2
771	7880	RID	2
772	7890	RID	3
773	7900	RID	27
774	7910	RID	8
775	7920	RID	1
776	7930	RID	1
777	7940	RID	5
778	7950	RID	2
779	7960	RID	6
780	7970	RID	1
781	7980	RID	3
782	7990	RID	1
783	8000	RID	1
784	8010	RID	3
785	8020	RID	1
786	8030	RID	1
787	8040	RID	2
788	8050	RID	5
789	8060	RID	1
790	8070	RID	4
791	8080	RID	1
792	8090	RID	1
793	8100	RID	1
794	8110	RID	1
795	8120	RID	2
796	8130	RID	7
797	8140	RID	1
798	8150	RID	3
799	8160	RID	1
800	8170	RID	1
801	8180	RID	4
802	8190	RID	1
803	8200	RID	2
804	8210	RID	1
805	8220	RID	2
806	8230	RID	1
807	8240	RID	5
808	8250	RID	1
809	8260	RID	1
810	8270	RID	4
811	8280	RID	5
812	8300	RID	1
813	8310	RID	1
814	8320	RID	1
815	8330	RID	1
816	8340	RID	1
817	8350	RID	3
818	8360	RID	1
819	8390	RID	1
820	8400	RID	2
821	8410	RID	1
822	8420	RID	1
823	8430	RID	1
824	8440	RID	3
825	8450	RID	1
826	8460	RID	1
827	8470	RID	1
828	8480	RID	4
829	8490	RID	3
830	8500	RID	1
831	8510	RID	6
832	8520	RID	1
833	8530	RID	1
834	8540	RID	3
835	8550	RID	1
836	8560	RID	2
837	8570	RID	3
838	8580	RID	1
839	8590	RID	1
840	8600	RID	2
841	8610	RID	9
842	8630	RID	1
843	8640	RID	3
844	8650	RID	1
845	8660	RID	1
846	8670	RID	1
847	8680	RID	1
848	8690	RID	6
849	8700	RID	1
850	8710	RID	2
851	8720	RID	1
852	8730	RID	1
853	8750	RID	1
854	8760	RID	1
855	8770	RID	5
856	8780	RID	2
857	8790	RID	2
858	8800	RID	1
859	8810	RID	1
860	8820	RID	1
861	8830	RID	1
862	8840	RID	1
863	8850	RID	2
864	8860	RID	3
865	8870	RID	1
866	8880	RID	4
867	8890	RID	2
868	8900	RID	1
869	8910	RID	1
870	8920	RID	1
871	8930	RID	1
872	8940	RID	1
873	8950	RID	1
874	8960	RID	1
875	8970	RID	7
876	8980	RID	3
877	8990	RID	2
878	9000	RID	1
879	9010	RID	4
880	9020	RID	1
881	9030	RID	1
882	9040	RID	1
883	9050	RID	1
884	9060	RID	7
885	9070	RID	1
886	9080	RID	2
887	9090	RID	2
888	9100	RID	3
889	9110	RID	1
890	9120	RID	2
891	9130	RID	1
892	9140	RID	10
893	9150	RID	1
894	9160	RID	1
895	9170	RID	1
896	9180	RID	1
897	9190	RID	1
898	9200	RID	1
899	9210	RID	1
900	9220	RID	18
901	9230	RID	1
902	9240	RID	2
903	9250	RID	1
904	9260	RID	1
905	9270	RID	2
906	9280	RID	1
907	9290	RID	1
908	9300	RID	1
909	9310	RID	3
910	9320	RID	2
911	9330	RID	8
912	9340	RID	1
913	9350	RID	1
914	9360	RID	3
915	9370	RID	1
916	9380	RID	1
917	9390	RID	1
918	9400	RID	4
919	9410	RID	1
920	9420	RID	1
921	9430	RID	1
922	9440	RID	1
923	9450	RID	1
924	9460	RID	1
925	9470	RID	1
926	9480	RID	1
927	9490	RID	1
928	9500	RID	2
929	9510	RID	1
930	9520	RID	1
931	9530	RID	1
932	9540	RID	3
933	9550	RID	8
934	9560	RID	1
935	9570	RID	1
936	9580	RID	1
937	9590	RID	2
938	9600	RID	2
939	9610	RID	1
940	9620	RID	4
941	9640	RID	1
942	9650	RID	3
943	9660	RID	7
944	9670	RID	1
945	9680	RID	2
946	9690	RID	1
947	9700	RID	2
948	9710	RID	16
949	9720	RID	1
950	9730	RID	1
951	9740	RID	1
952	9750	RID	1
953	9760	RID	1
954	9770	RID	2
955	9780	RID	1
956	9790	RID	2
957	9810	RID	1
958	9815	RID	7
959	9820	RID	1
960	9823	RID	3
961	9825	RID	1
962	9830	RID	1
963	9840	RID	4
964	9850	RID	2
965	9860	RID	2
966	9870	RID	3
967	9880	RID	1
968	9890	RID	1
969	9900	RID	2
970	9920	RID	1
971	9925	RID	1
972	9930	RID	1
973	9940	RID	1
974	9950	RID	1
975	9960	RID	22
976	9980	RID	1
977	9990	RID	1
978	10000	RID	2
979	10010	RID	1
980	10020	RID	1
981	10030	RID	3
982	10040	RID	1
983	10050	RID	1
984	10060	RID	1
985	10070	RID	1
986	10080	RID	1
987	10090	RID	4
988	10100	RID	1
989	10110	RID	1
990	10120	RID	1
991	10130	RID	1
992	10140	RID	2
993	10150	RID	2
994	10160	RID	1
995	10170	RID	1
996	10180	RID	1
997	10190	RID	22
998	10200	RID	1
999	10210	RID	1
1000	10220	RID	4
1001	10230	RID	1
1002	10240	RID	1
1003	10250	RID	1
1004	10260	RID	1
1005	10270	RID	3
1006	10280	RID	1
1007	10290	RID	1
1008	10300	RID	4
1009	10310	RID	3
1010	10320	RID	19
1011	10340	RID	1
1012	10350	RID	1
1013	10360	RID	1
1014	10370	RID	2
1015	10380	RID	1
1016	10390	RID	3
1017	10400	RID	1
1018	10410	RID	1
1019	10420	RID	11
1020	10430	RID	3
1021	10440	RID	1
1022	10450	RID	1
1023	10460	RID	2
1024	10470	RID	2
1025	10480	RID	2
1026	10490	RID	1
1027	10500	RID	2
1028	10520	RID	1
1029	10530	RID	1
1030	10540	RID	1
1031	10550	RID	1
1032	10560	RID	6
1033	10570	RID	1
1034	10580	RID	1
1035	10590	RID	1
1036	10600	RID	1
1037	10610	RID	1
1038	10620	RID	9
1039	10630	RID	2
1040	10640	RID	5
1041	10650	RID	10
1042	10660	RID	1
1043	10670	RID	2
1044	10680	RID	1
1045	10690	RID	1
1046	10700	RID	1
1047	10710	RID	2
1048	10720	RID	1
1049	10730	RID	1
1050	10740	RID	1
1051	10750	RID	1
1052	10760	RID	2
1053	10770	RID	1
1054	10780	RID	1
1055	10790	RID	1
1056	10800	RID	1
1057	10810	RID	2
1058	10820	RID	1
1059	10830	RID	1
1060	10840	RID	4
1061	10850	RID	1
1062	10860	RID	3
1063	10870	RID	2
1064	10880	RID	2
1065	10890	RID	1
1066	10900	RID	1
1067	10910	RID	1
1068	10920	RID	4
1069	10930	RID	2
1070	10940	RID	1
1071	10950	RID	1
1072	10960	RID	2
1073	10970	RID	1
1074	10980	RID	1
1075	10990	RID	3
1076	11000	RID	1
1077	11010	RID	1
1078	11020	RID	25
1079	11030	RID	1
1080	11040	RID	1
1081	11050	RID	1
1082	11060	RID	2
1083	11080	RID	1
1084	11090	RID	7
1085	11100	RID	1
1086	11110	RID	2
1087	11120	RID	1
1088	11130	RID	1
1089	11140	RID	4
1090	11150	RID	1
1091	11160	RID	1
1092	11170	RID	1
1093	11180	RID	1
1094	11190	RID	1
1095	11200	RID	33
1096	11210	RID	2
1097	11220	RID	2
1098	11230	RID	1
1099	11240	RID	1
1100	11250	RID	23
1101	11260	RID	8
1102	11270	RID	1
1103	11280	RID	1
1104	11290	RID	2
1105	11300	RID	1
1106	11310	RID	1
1107	11320	RID	1
1108	11330	RID	1
1109	11340	RID	4
1110	11350	RID	7
1111	11360	RID	7
1112	11370	RID	1
1113	11380	RID	2
1114	11390	RID	1
1115	11400	RID	1
1116	11410	RID	1
1117	11420	RID	2
1118	11430	RID	1
1119	11440	RID	1
1120	11450	RID	2
1121	11460	RID	2
1122	11470	RID	3
1123	11480	RID	4
1124	11490	RID	1
1125	11500	RID	1
1126	11510	RID	2
1127	11520	RID	2
1128	11530	RID	1
1129	11540	RID	1
1130	11550	RID	1
1131	11560	RID	1
1132	11570	RID	1
1133	11580	RID	1
1134	11590	RID	1
1135	11600	RID	1
1136	11610	RID	2
1137	11620	RID	1
1138	11630	RID	2
1139	11640	RID	1
1140	11650	RID	2
1141	11660	RID	2
1142	11670	RID	2
1143	11680	RID	1
1144	11690	RID	1
1145	11700	RID	1
1146	11710	RID	1
1147	11720	RID	1
1148	11730	RID	1
1149	11740	RID	3
1150	11750	RID	6
1151	11760	RID	1
1152	11770	RID	7
1153	11780	RID	1
1154	11790	RID	3
1155	11800	RID	1
1156	11810	RID	3
1157	11820	RID	1
1158	11830	RID	1
1159	11840	RID	1
1160	agnar aamodt	REF	3
1161	a aamodt	REF	1
1162	a. aamodt	REF	9
1163	a. l. abbott	REF	1
1164	m. r. abbott	REF	1
1165	h. abdi	REF	2
1166	s. abu-hakima	REF	1
1167	m. acheroy	REF	1
1168	d. h. ackley	REF	2
1169	david h. ackley	REF	2
1170	d. ackley	REF	1
1171	s. adali	REF	1
1172	d. w. aha	REF	4
1173	aha d.w.	REF	1
1174	t. ahmed	REF	1
1175	r. ahn	REF	1
1176	n. ahuja	REF	1
1177	v. ajjanagadde	REF	1
1178	r. aleliunas	REF	1
1179	romas aleliunas	REF	1
1180	j.j. alfares	REF	1
1181	p. alfeld	REF	1
1182	b.p allen	REF	1
1183	j. allen	REF	1
1184	james f. allen	REF	1
1185	r. alonso	REF	1
1186	r. alpert	REF	6
1187	richard alpert	REF	1
1188	h. alshawi	REF	1
1189	k. k. al-taha	REF	4
1190	k.-d. althoff	REF	2
1191	s. amarel	REF	2
1192	r. anbil	REF	1
1193	c. w. anderson	REF	2
1194	c. anderson	REF	4
1195	a. angern	REF	1
1196	antonisse	REF	1
1197	jim antonisse	REF	3
1198	j. antonisse	REF	3
1199	h. j. antonisse	REF	1
1200	j antonisse	REF	1
1201	arto anttila	REF	1
1202	y. anzai	REF	3
1203	yuichiro anzai	REF	2
1204	j.n. aparcio	REF	1
1205	j. l. arcos	REF	1
1206	michael arent	REF	1
1207	s. arikawa	REF	1
1208	e. armengol	REF	1
1209	j. r. arvo	REF	1
1210	m. asada	REF	15
1211	minoru asada	REF	6
1212	h. asama	REF	1
1213	j. aseltine	REF	1
1214	c.g. atkeson	REF	1
1215	c. g. atkeson	REF	11
1216	christopher g. atkeson	REF	1
1217	c. atkeson	REF	1
1218	e. auriol	REF	2
1219	p. avesani	REF	3
1220	paolo avesani	REF	1
1221	a.j. ayer	REF	1
1222	flavio s. azevedo	REF	1
1223	babuska r.	REF	1
1224	fahiem bacchus	REF	2
1225	f. bacchus	REF	3
1226	c. backstrom	REF	1
1227	a. baddeley	REF	2
1228	r. bagnara	REF	4
1229	l.c. baird	REF	2
1230	l. c. baird	REF	3
1231	a. b. baker	REF	1
1232	m. b. balachandran	REF	1
1233	m. balachandran	REF	1
1234	m. b. balachandran,	REF	1
1235	e. balas	REF	2
1236	j.m. baldwin	REF	1
1237	dana h. ballard	REF	2
1238	d. h. ballard	REF	3
1239	ballard d.	REF	1
1240	shumeet baluja	REF	1
1241	t. banchoff	REF	1
1242	m. garca de la banda	REF	5
1243	r. l. bankert	REF	3
1244	bankert r.l.	REF	1
1245	a.r. barron	REF	1
1246	r.l. barron	REF	1
1247	barto a.g.	REF	1
1248	a. barto	REF	2
1249	a.g. barto	REF	2
1250	a. g. barto	REF	4
1251	a. g barto	REF	1
1252	j. barwise	REF	1
1253	jon barwise	REF	1
1254	anindya basu	REF	1
1255	b. battaile	REF	1
1256	b. bauer	REF	1
1257	m. bauer	REF	1
1258	s. bayerl	REF	3
1259	c. beck	REF	1
1260	s. becker	REF	1
1261	p. van beek	REF	5
1262	peter van beek	REF	2
1263	b. bell	REF	1
1264	p.c. bell	REF	1
1265	s. bell	REF	1
1266	h. benbrahim	REF	2
1267	b. bennett	REF	2
1268	kristin p. bennett	REF	1
1269	bereiter c	REF	1
1270	h. r. berenji	REF	4
1271	h. berenji	REF	6
1272	h.r. berenji	REF	2
1273	h. berghuis	REF	1
1274	r. bergmann	REF	1
1275	d. berleant	REF	1
1276	m. bern	REF	1
1277	berns k.	REF	1
1278	d. bertsekas.	REF	1
1279	c. bessiere	REF	1
1280	s. betge-brezetz	REF	1
1281	r. j. beun	REF	1
1282	d. beymer	REF	1
1283	b. bhattacharya	REF	1
1284	w. bibel	REF	3
1285	michael bieber	REF	1
1286	angelos bilas	REF	1
1287	thomas o. binford	REF	1
1288	lawrence birnbaum	REF	1
1289	r. bisio	REF	1
1290	s. bistarelli	REF	1
1291	a. blake	REF	3
1292	d. blasco	REF	1
1293	w. w. bledsoe	REF	1
1294	b. bloom	REF	1
1295	matthias a. blumrich	REF	2
1296	matthias blumrich	REF	2
1297	m. blumrich	REF	7
1298	b. boguraev	REF	1
1299	p. bonissone	REF	1
1300	c. r. booth	REF	1
1301	t. borghuis	REF	1
1302	a. borgida	REF	2
1303	alex borgida	REF	1
1304	a. borning	REF	1
1305	s. bose	REF	2
1306	d. boulanger	REF	3
1307	g. bouma	REF	1
1308	didier bourigault	REF	2
1309	craig boutilier	REF	1
1310	kevin bowyer	REF	1
1311	g. e. p. box	REF	2
1312	j. a. boyan	REF	7
